Date,Open,High,Low,Close,Volume,Price Change,Moving Average 7,Moving Average 14
1981-01-28,0.1389510035514831,0.1389510035514831,0.1383929997682571,0.1383929997682571,28156800,-0.00446400046348569,0.143654139978545,0.14190042763948435
1981-01-29,0.1339289993047714,0.1339289993047714,0.1333709955215454,0.1333709955215454,43904000,-0.005022004246711703,0.14237871127469195,0.14126271328755785
1981-01-30,0.1272320002317428,0.1272320002317428,0.1261159926652908,0.1261159926652908,46188800,-0.007255002856254605,0.13966828158923555,0.14018649820770532
1981-02-02,0.1194199994206428,0.1194199994206428,0.1188620030879974,0.1188620030879974,23766400,-0.00725398957729341,0.1356824253286634,0.13895085560423984
1981-02-03,0.1233260035514831,0.1238839998841285,0.1233260035514831,0.1233260035514831,19152000,0.004464000463485704,0.1324139982461929,0.13799421276365004
1981-02-04,0.1277900040149688,0.1283479928970337,0.1277900040149688,0.1277900040149688,27865600,0.00446400046348569,0.13010214269161222,0.1371571410979543
1981-02-05,0.1277900040149688,0.1289059966802597,0.1277900040149688,0.1277900040149688,7929600,0.0,0.12794971466064448,0.13639978425843372
1981-02-06,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,13865600,0.0005579888820649026,0.12651471367904116,0.1350844268287931
1981-02-09,0.1227679997682571,0.1227679997682571,0.1216519996523857,0.1216519996523857,16755200,-0.006695993244647994,0.12484057141201833,0.13360964134335515
1981-02-10,0.1216519996523857,0.1222100034356117,0.1216519996523857,0.1216519996523857,18345600,0.0,0.12420285812446046,0.131935569856848
1981-02-11,0.1183039993047714,0.1183039993047714,0.117746002972126,0.117746002972126,13843200,-0.0039059966802597046,0.12404342953647882,0.1298629274325711
1981-02-12,0.1171879991889,0.1171879991889,0.1166289970278739,0.1166289970278739,14560000,-0.0011170059442520974,0.12308671431882037,0.1277503562825066
1981-02-13,0.1149550005793571,0.1149550005793571,0.1138390004634857,0.1138390004634857,11155200,-0.002789996564388192,0.12109371381146562,0.12559792825153893
1981-02-17,0.1166289970278739,0.1171879991889,0.1166289970278739,0.1166289970278739,12275200,0.002789996564388192,0.11949928424188065,0.12372449945126258
1981-02-18,0.1216519996523857,0.1227679997682571,0.1216519996523857,0.1216519996523857,19241600,0.005023002624511802,0.1185427137783595,0.12252871372870033
1981-02-19,0.1149550005793571,0.1149550005793571,0.1143969967961311,0.1143969967961311,22310400,-0.0072550028562545915,0.11750628479889456,0.12117342810545646
1981-02-20,0.1088170036673545,0.1088170036673545,0.1082589998841285,0.1082589998841285,24371200,-0.006137996912002605,0.11559299911771499,0.11989792862108771
1981-02-23,0.1099329963326454,0.1104910001158714,0.1099329963326454,0.1099329963326454,14112000,0.0016739964485169012,0.11447685531207488,0.11926014242427685
1981-02-24,0.1071429997682571,0.1071429997682571,0.1060269996523857,0.1060269996523857,16979200,-0.0039059966802597046,0.11296228425843372,0.11802449928862703
1981-02-25,0.1127230003476142,0.1132809966802597,0.1127230003476142,0.1127230003476142,19488000,0.006696000695228507,0.11280285567045209,0.11694828474095886
1981-02-26,0.1143969967961311,0.1149550005793571,0.1143969967961311,0.1143969967961311,10841600,0.0016739964485169012,0.1124839984944888,0.11599164136818474
1981-02-27,0.1183039993047714,0.1194199994206428,0.1183039993047714,0.1183039993047714,14761600,0.003907002508640289,0.11200571273054392,0.11527421325445172
1981-03-02,0.1188620030879974,0.1194199994206428,0.1188620030879974,0.1188620030879974,11760000,0.0005580037832259993,0.1126435707722391,0.11507492778556683
1981-03-03,0.117746002972126,0.117746002972126,0.1171879991889,0.1171879991889,16172800,-0.001674003899097401,0.11391914210149216,0.11475607060960356
1981-03-04,0.1166289970278739,0.1166289970278739,0.1160710006952285,0.1160710006952285,13708800,-0.0011169984936715005,0.11479599986757548,0.11463642758982517
1981-03-05,0.1160710006952285,0.1160710006952285,0.1155129969120025,0.1155129969120025,5376000,-0.0005580037832259993,0.11615114233323501,0.11455671329583438
1981-03-06,0.1155129969120025,0.1155129969120025,0.1143969967961311,0.1143969967961311,11603200,-0.0011160001158713878,0.11639028468302315,0.11459657017673762
1981-03-09,0.1060269996523857,0.1060269996523857,0.1054690033197403,0.1054690033197403,15321600,-0.008927993476390811,0.11511485704353874,0.11379942776901378
1981-03-10,0.1010039970278739,0.1010039970278739,0.1004460006952285,0.1004460006952285,28380800,-0.005023002624511802,0.11256371438503261,0.11228471355778825
1981-03-11,0.0976559966802597,0.0976559966802597,0.0965399965643882,0.0965399965643882,29859200,-0.0039060041308402876,0.10937485631023129,0.11100921354123519
1981-03-12,0.1004460006952285,0.1010039970278739,0.1004460006952285,0.1004460006952285,59248000,0.0039060041308402876,0.1069831422397068,0.11045114217059948
1981-03-13,0.0998879969120025,0.0998879969120025,0.0993300005793571,0.0993300005793571,231302400,-0.0011160001158713878,0.1045915707945823,0.10969378533107889
1981-03-16,0.1032370030879974,0.1043530032038688,0.1032370030879974,0.1032370030879974,37228800,0.003907002508640289,0.10283785739115302,0.10949449986219402
1981-03-17,0.1082589998841285,0.109375,0.1082589998841285,0.1082589998841285,43747200,0.005021996796131106,0.10196100068943835,0.10917564268623074
1981-03-18,0.1149550005793571,0.1160710006952285,0.1149550005793571,0.1149550005793571,36937600,0.006696000695228604,0.10331614315509789,0.10921550009931832
1981-03-19,0.1143969967961311,0.1143969967961311,0.1138390004634857,0.1138390004634857,37811200,-0.0011160001158714017,0.1052294288362775,0.10889657161065507
1981-03-20,0.1149550005793571,0.1160710006952285,0.1149550005793571,0.1149550005793571,14604800,0.0011160001158714017,0.10786014369555877,0.10861750000289504
1981-03-23,0.1194199994206428,0.1205359995365142,0.1194199994206428,0.1194199994206428,22019200,0.004464998841285692,0.11057071494204652,0.10877692859087666
1981-03-24,0.1194199994206428,0.1194199994206428,0.1188620030879974,0.1188620030879974,28156800,-0.0005579963326454024,0.11336100101470944,0.10897628590464588
1981-03-25,0.117746002972126,0.117746002972126,0.1166289970278739,0.1166289970278739,7056000,-0.002233006060123499,0.11527414300612036,0.10905600019863668
1981-03-26,0.1149550005793571,0.1149550005793571,0.1143969967961311,0.1143969967961311,12275200,-0.0022320002317427895,0.11615099970783503,0.10905600019863668
1981-03-27,0.1110489964485168,0.1110489964485168,0.1104910001158714,0.1104910001158714,12252800,-0.0039059966802597046,0.11551328535590848,0.10941471425550318
1981-03-30,0.1104910001158714,0.1116070002317428,0.1104910001158714,0.1104910001158714,9900800,0.0,0.11503499959196359,0.11013221421412055
1981-03-31,0.1104910001158714,0.1104910001158714,0.109375,0.109375,15993600,-0.0011160001158714017,0.11423785665205542,0.1110490001738071
1981-04-01,0.1088170036673545,0.1088170036673545,0.1082589998841285,0.1082589998841285,34070400,-0.0011160001158714988,0.11264342814683911,0.11160707154444283
1981-04-02,0.117746002972126,0.1183039993047714,0.117746002972126,0.117746002972126,31404800,0.009487003087997492,0.11248399955885746,0.11292250028678345
1981-04-03,0.1183039993047714,0.1188620030879974,0.1183039993047714,0.1183039993047714,16486400,0.0005579963326454024,0.11272328559841426,0.11399871430226731
1981-04-06,0.1166289970278739,0.1166289970278739,0.1160710006952285,0.1160710006952285,22803200,-0.002232998609542902,0.11296242901257102,0.11455671436020301
1981-04-07,0.1155129969120025,0.1155129969120025,0.1149550005793571,0.1149550005793571,10684800,-0.0011160001158713878,0.11360014336449756,0.11455671436020301
1981-04-08,0.1205359995365142,0.1216519996523857,0.1205359995365142,0.1205359995365142,21952000,0.005580998957157093,0.11503514328173224,0.11503507143684792
1981-04-09,0.1227679997682571,0.1233260035514831,0.1227679997682571,0.1227679997682571,12499200,0.0022320002317429005,0.11694842896291183,0.11559314280748363
1981-04-10,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,33465600,0.001674003899097401,0.11926028664622983,0.11595185739653446
1981-04-13,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,16060800,0.0,0.12021685817411962,0.11635042886648854
1981-04-14,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,6652800,0.0,0.12109371594020292,0.11690850076930859
1981-04-15,0.1188620030879974,0.1188620030879974,0.1183039993047714,0.1183039993047714,34048000,-0.006138004362583105,0.12141271574156619,0.1171875723770686
1981-04-16,0.1121649965643882,0.1121649965643882,0.1116070002317428,0.1116070002317428,23878400,-0.006696999073028592,0.12093442997762129,0.11726728667105943
1981-04-20,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1149550005793571,35347200,0.003348000347614302,0.12013714441231313,0.11758614384702269
1981-04-21,0.1227679997682571,0.1233260035514831,0.1227679997682571,0.1227679997682571,28537600,0.007812999188899994,0.12013714441231313,0.11854278668761249
1981-04-22,0.1272320002317428,0.1277900040149688,0.1272320002317428,0.1272320002317428,18995200,0.004464000463485704,0.12053571535008288,0.11989800099815635
1981-04-23,0.1305799931287765,0.1311379969120025,0.1305799931287765,0.1305799931287765,58016000,0.0033479928970336914,0.12141257098742889,0.12081471458077424
1981-04-24,0.1305799931287765,0.1305799931287765,0.1294640004634857,0.1294640004634857,35056000,-0.0011159926652908048,0.12212999910116192,0.1216118575206824
1981-04-27,0.1289059966802597,0.1289059966802597,0.1283479928970337,0.1283479928970337,38528000,-0.0011160075664519986,0.12356485532862796,0.12248878553509708
1981-04-28,0.1266739964485168,0.1266739964485168,0.1261159926652908,0.1261159926652908,32188800,-0.0022320002317428866,0.12563756853342053,0.1232859992555209
1981-04-29,0.125,0.125,0.1244420036673545,0.1244420036673545,13641600,-0.0016739889979363043,0.12699285468884872,0.12356499955058091
1981-04-30,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,12611200,0.0022319927811622897,0.1275508542146001,0.12384399931345662
1981-05-01,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,16553600,0.0,0.12747113938842497,0.12400342736925393
1981-05-04,0.1266739964485168,0.1266739964485168,0.1261159926652908,0.1261159926652908,14448000,-0.0005580037832259854,0.12683342503649844,0.12412299801196366
1981-05-05,0.1261159926652908,0.1261159926652908,0.125558003783226,0.125558003783226,17539200,-0.0005579888820647916,0.12627542551074705,0.12420271230595449
1981-05-06,0.1227679997682571,0.1227679997682571,0.1222100034356117,0.1222100034356117,18950400,-0.003348000347614316,0.12539856987340106,0.12448171260101451
1981-05-07,0.1238839998841285,0.1244420036673545,0.1238839998841285,0.1238839998841285,9363200,0.001673996448516804,0.12507971376180646,0.12535864114761347
1981-05-08,0.125,0.125558003783226,0.125,0.125,7907200,0.0011160001158714988,0.12515942752361295,0.12607614110623083
1981-05-11,0.1227679997682571,0.1227679997682571,0.1222100034356117,0.1222100034356117,11939200,-0.002789996564388303,0.12452171423605507,0.1260362842253276
1981-05-12,0.1222100034356117,0.1238839998841285,0.1222100034356117,0.1222100034356117,4256000,0.0,0.12388400094849719,0.1256775701684611
1981-05-13,0.1222100034356117,0.1233260035514831,0.1216519996523857,0.1216519996523857,4905600,-0.0005580037832259993,0.12324628766093933,0.1250398563487189
1981-05-14,0.1210940033197403,0.1210940033197403,0.1199780032038688,0.1199780032038688,4928000,-0.0016739964485169012,0.12244914472103115,0.1243622851158891
1981-05-15,0.1227679997682571,0.1244420036673545,0.1227679997682571,0.1227679997682571,4905600,0.002789996564388303,0.12252885848283765,0.12396371417811934
1981-05-18,0.125,0.1261159926652908,0.125,0.125,4166400,0.0022320002317429005,0.12268828707081927,0.12388400041631287
1981-05-19,0.1233260035514831,0.1233260035514831,0.1227679997682571,0.1227679997682571,25424000,-0.0022320002317429005,0.12236942989485601,0.12376442870923447
1981-05-20,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,13283200,0.0039059966802596907,0.12300714318241389,0.12376442870923447
1981-05-21,0.1339289993047714,0.1344870030879974,0.1339289993047714,0.1339289993047714,32211200,0.007255002856254605,0.1246812854494367,0.12428264319896695
1981-05-22,0.140066996216774,0.141183003783226,0.140066996216774,0.140066996216774,31427200,0.006137996912002591,0.1273119992443493,0.12527914345264432
1981-05-26,0.140066996216774,0.140066996216774,0.1395090073347091,0.1395090073347091,85344000,-0.0005579888820648748,0.13010214269161222,0.1262756437063217
1981-05-27,0.1473210006952285,0.1478790044784546,0.1473210006952285,0.1473210006952285,149497600,0.007811993360519381,0.13360971425260812,0.12806928636772288
1981-05-28,0.1473210006952285,0.1478790044784546,0.1473210006952285,0.1473210006952285,73987200,0.0,0.13679842863764077,0.12974335785423002
1981-05-29,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,59382400,0.0005580037832260965,0.14038571502481184,0.13137757245983392
1981-06-01,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,51251200,0.0,0.14341500188623152,0.1332110725343227
1981-06-02,0.141183003783226,0.141183003783226,0.140625,0.140625,40432000,-0.00725400447845459,0.14437157341412132,0.134526429431779
1981-06-03,0.140625,0.1417409926652908,0.140625,0.140625,39446400,0.0,0.14445128824029646,0.1358816437423229
1981-06-04,0.1434150040149688,0.1439729928970337,0.1434150040149688,0.1434150040149688,56067200,0.002790004014968789,0.14500928776604785,0.13755571522883003
1981-06-05,0.1417409926652908,0.1417409926652908,0.141183003783226,0.141183003783226,57680000,-0.0022320002317427756,0.1441324310643332,0.13887107265847068
1981-06-08,0.1367190033197403,0.1367190033197403,0.1361609995365142,0.1361609995365142,93497600,-0.005022004246711814,0.14253814518451688,0.13966828691107883
1981-06-09,0.1389510035514831,0.1395090073347091,0.1389510035514831,0.1389510035514831,119593600,0.0027900040149689,0.14126271648066382,0.14082421575273782
1981-06-10,0.140625,0.1422989964485168,0.140625,0.140625,25222400,0.0016739964485169012,0.14022643012659888,0.1418207160064152
1981-06-11,0.1467629969120025,0.1473210006952285,0.1467629969120025,0.1467629969120025,38976000,0.006137996912002508,0.1411032868283135,0.14273743012121742
1981-06-12,0.1456470042467117,0.1456470042467117,0.1450890004634857,0.1450890004634857,25804800,-0.001673996448516818,0.14174100118024005,0.14309614471026827
1981-06-15,0.1450890004634857,0.1450890004634857,0.1445309966802597,0.1445309966802597,143763200,-0.0005580037832259854,0.14190042870385303,0.14345485823495044
1981-06-16,0.1422989964485168,0.1422989964485168,0.1417409926652908,0.1417409926652908,37251200,-0.0027900040149689,0.14198014140129087,0.14305628623281202
1981-06-17,0.140066996216774,0.140066996216774,0.1395090073347091,0.1395090073347091,27574400,-0.002231985330581693,0.14245842822960442,0.14249828670706063
1981-06-18,0.1395090073347091,0.140066996216774,0.1389510035514831,0.1389510035514831,23049600,-0.0005580037832260132,0.14245842822960442,0.1418605723551341
1981-06-19,0.1356029957532882,0.1356029957532882,0.1350450068712234,0.1350450068712234,27507200,-0.0039059966802597046,0.14166128635406489,0.1409438582403319
1981-06-22,0.1305799931287765,0.1305799931287765,0.1300220042467117,0.1300220042467117,10841600,-0.005023002624511691,0.1392697159733091,0.1401865014008113
1981-06-23,0.1322540044784546,0.1333709955215454,0.1322540044784546,0.1322540044784546,15030400,0.0022320002317428866,0.13743614511830463,0.13958857314927234
1981-06-24,0.1300220042467117,0.1300220042467117,0.1289059966802597,0.1289059966802597,23027200,-0.0033480077981948853,0.13520400226116178,0.1385522154825074
1981-06-25,0.1316960006952285,0.1322540044784546,0.1316960006952285,0.1316960006952285,24259200,0.002790004014968789,0.13376900340829573,0.13787457240479328
1981-06-26,0.1311379969120025,0.1311379969120025,0.1300220042467117,0.1300220042467117,23788800,-0.0016739964485167902,0.13241371725286752,0.13743607274123598
1981-06-29,0.1266739964485168,0.1266739964485168,0.125558003783226,0.125558003783226,10595200,-0.00446400046348569,0.13050043157168795,0.13647942990064618
1981-06-30,0.1166289970278739,0.1166289970278739,0.1160710006952285,0.1160710006952285,35907200,-0.00948700308799752,0.12778985926083153,0.1347255728074482
1981-07-01,0.1155129969120025,0.1155129969120025,0.1149550005793571,0.1149550005793571,170464000,-0.0011160001158713878,0.12563743016549517,0.13245357306940211
1981-07-02,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1149550005793571,30284800,0.0,0.12316614389419553,0.13030114450625008
1981-07-06,0.1121649965643882,0.1121649965643882,0.1110489964485168,0.1110489964485168,16531200,-0.0039060041308403015,0.12061514386108939,0.12790957306112558
1981-07-07,0.1121649965643882,0.1132809966802597,0.1121649965643882,0.1121649965643882,15836800,0.0011160001158714017,0.1178250004138265,0.1257970019110611
1981-07-08,0.1166289970278739,0.1171879991889,0.1166289970278739,0.1166289970278739,16620800,0.00446400046348569,0.11591171366827824,0.12416271546057288
1981-07-09,0.1082589998841285,0.1082589998841285,0.1077010035514831,0.1077010035514831,32883200,-0.008927993476390797,0.1133607136351721,0.12193057260343002
1981-07-10,0.0998879969120025,0.0998879969120025,0.0993300005793571,0.0993300005793571,55171200,-0.008371002972125993,0.11096914219004762,0.11937950072543957
1981-07-13,0.1015629991889,0.102121002972126,0.1015629991889,0.1015629991889,45740800,0.0022329986095428883,0.10905599913426803,0.1173467146498816
1981-07-14,0.1060269996523857,0.1071429997682571,0.1060269996523857,0.1060269996523857,19779200,0.004464000463485704,0.10778057043041499,0.11547335716230525
1981-07-15,0.1088170036673545,0.109375,0.1088170036673545,0.1088170036673545,10953600,0.0027900040149688027,0.10746171431882036,0.11403842908995487
1981-07-16,0.1116070002317428,0.1127230003476142,0.1116070002317428,0.1116070002317428,15232000,0.002789996564388303,0.10738200055701387,0.11260350048542019
1981-07-17,0.1155129969120025,0.1160710006952285,0.1155129969120025,0.1155129969120025,19824000,0.0039059966802596907,0.10722257196903225,0.11156714281865523
1981-07-20,0.1082589998841285,0.1082589998841285,0.1077010035514831,0.1077010035514831,23654400,-0.007811993360519395,0.10722257196903225,0.11029164280210217
1981-07-21,0.1077010035514831,0.1077010035514831,0.1071429997682571,0.1071429997682571,31942400,-0.0005580037832259993,0.10833871471030367,0.10965392845017563
1981-07-22,0.102121002972126,0.102121002972126,0.1010039970278739,0.1010039970278739,22668800,-0.006139002740383204,0.10825885725872851,0.10865742819649828
1981-07-23,0.1037949994206428,0.1043530032038688,0.1037949994206428,0.1037949994206428,34451200,0.0027910023927689015,0.10794000008276525,0.10786028525659011
1981-07-24,0.1071429997682571,0.1077010035514831,0.1071429997682571,0.1071429997682571,28851200,0.003348000347614302,0.10770085666860847,0.10758128549371442
1981-07-27,0.1116070002317428,0.1121649965643882,0.1116070002317428,0.1116070002317428,17337600,0.004464000463485704,0.10770085666860849,0.10754142861281116
1981-07-28,0.1082589998841285,0.1082589998841285,0.1077010035514831,0.1077010035514831,22848000,-0.0039059966802597046,0.10658485761710569,0.10690371479306897
1981-07-29,0.1065850034356117,0.1065850034356117,0.1060269996523857,0.1060269996523857,15500800,-0.001674003899097401,0.10634571420294893,0.10678414308599059
1981-07-30,0.1099329963326454,0.1110489964485168,0.1099329963326454,0.1099329963326454,9900800,0.0039059966802597046,0.10674428514071868,0.10754149992551118
1981-07-31,0.1116070002317428,0.1121649965643882,0.1116070002317428,0.1116070002317428,10953600,0.001674003899097401,0.10825899988412853,0.10825892857142852
1981-08-03,0.1116070002317428,0.1116070002317428,0.1104910001158714,0.1104910001158714,12432000,-0.0011160001158714017,0.10921557141201833,0.10857778574739178
1981-08-04,0.1121649965643882,0.1127230003476142,0.1121649965643882,0.1121649965643882,31673600,0.001673996448516804,0.10993299952575135,0.10881692809717991
1981-08-05,0.1155129969120025,0.1160710006952285,0.1155129969120025,0.1155129969120025,17494400,0.0033480003476142883,0.11049099905150273,0.1090959278600556
1981-08-06,0.1132809966802597,0.1132809966802597,0.1127230003476142,0.1127230003476142,10528000,-0.002789996564388289,0.11120842716523574,0.10889664239117072
1981-08-07,0.1127230003476142,0.1132809966802597,0.1127230003476142,0.1127230003476142,9206400,0.0,0.11216499869312553,0.10925535644803722
1981-08-10,0.1127230003476142,0.1127230003476142,0.1127230003476142,0.1127230003476142,0,0.0,0.11256357069526393,0.10965392791799132
1981-08-11,0.1104910001158714,0.1104910001158714,0.109375,0.109375,71456000,-0.003348000347614205,0.11224471351930068,0.1102518567017146
1981-08-12,0.1077010035514831,0.1077010035514831,0.1071429997682571,0.1071429997682571,26275200,-0.0022320002317429005,0.11176642775535577,0.11049099958368705
1981-08-13,0.1043530032038688,0.1043530032038688,0.1037949994206428,0.1037949994206428,27484800,-0.003348000347614302,0.11057071387767785,0.11025185670171458
1981-08-14,0.1032370030879974,0.1032370030879974,0.102121002972126,0.102121002972126,24192000,-0.001673996448516804,0.10865757188626693,0.10957428546888483
1981-08-17,0.0998879969120025,0.0998879969120025,0.0987719967961311,0.0987719967961311,18905600,-0.003349006175994887,0.10666457137891219,0.10893649927207397
1981-08-18,0.0976559966802597,0.0976559966802597,0.0965399965643882,0.0965399965643882,17001600,-0.0022320002317429005,0.10435271369559421,0.10825885619435986
1981-08-19,0.0965399965643882,0.0965399965643882,0.0954239964485168,0.0954239964485168,20675200,-0.0011160001158714017,0.10188142742429455,0.10722249905977925
1981-08-20,0.0965399965643882,0.0970980003476142,0.0965399965643882,0.0965399965643882,17113600,0.0011160001158714017,0.10004785550492146,0.10614628451211106
1981-08-21,0.0909600034356117,0.0909600034356117,0.0898440033197403,0.0898440033197403,41910400,-0.00669599324464791,0.0975765702979905,0.10467149902667312
1981-08-24,0.0848210006952285,0.0848210006952285,0.0842629969120025,0.0842629969120025,23072000,-0.005581006407737801,0.09478628422532757,0.10267849905150273
1981-08-25,0.086496002972126,0.0870539993047714,0.086496002972126,0.086496002972126,40700800,0.002233006060123499,0.09255414136818473,0.10060585662722583
1981-08-26,0.0853789970278739,0.0853789970278739,0.0848210006952285,0.0848210006952285,33600000,-0.0016750022768974998,0.09056114192519864,0.09861285665205542
1981-08-27,0.0853789970278739,0.0859379991889,0.0853789970278739,0.0853789970278739,25916800,0.0005579963326454024,0.0889667134199823,0.09665971355778825
1981-08-28,0.0898440033197403,0.0904019996523857,0.0898440033197403,0.0898440033197403,38035200,0.0044650062918664,0.08816957154444281,0.09502549948436868
1981-08-31,0.0898440033197403,0.0904019996523857,0.0898440033197403,0.0898440033197403,40947200,0.0,0.08721300108092167,0.09363042829292156
1981-09-01,0.0954239964485168,0.0959820002317428,0.0954239964485168,0.0954239964485168,37027200,0.005579993128776509,0.08801014295646117,0.09279335662722583
1981-09-02,0.0970980003476142,0.0976559966802597,0.0970980003476142,0.0970980003476142,19376000,0.001674003899097401,0.08984371487583429,0.09231499955058095
1981-09-03,0.0931920036673545,0.0931920036673545,0.0920760035514831,0.0920760035514831,37475200,-0.005021996796131106,0.09064085781574245,0.09159749959196359
1981-09-04,0.0915179997682571,0.0915179997682571,0.0909600034356117,0.0909600034356117,15254400,-0.0011160001158714017,0.09151785820722577,0.0910395000662122
1981-09-08,0.0887280032038688,0.0887280032038688,0.0881699994206428,0.0881699994206428,25446400,-0.0027900040149689,0.09191657283476418,0.09044164312737324
1981-09-09,0.0881699994206428,0.0887280032038688,0.0881699994206428,0.0881699994206428,30531200,0.0,0.0916774294206074,0.08992350048252509
1981-09-10,0.0887280032038688,0.0892859995365142,0.0887280032038688,0.0887280032038688,34809600,0.0005580037832259993,0.09151800083262575,0.08936550095677372
1981-09-11,0.0881699994206428,0.0881699994206428,0.0876120030879974,0.0876120030879974,17539200,-0.0011160001158714017,0.09040200178112297,0.08920607236879208
1981-09-14,0.0853789970278739,0.0853789970278739,0.0848210006952285,0.0848210006952285,27686400,-0.0027910023927689015,0.08864814468792502,0.08924592978187965
1981-09-15,0.0831469967961311,0.0831469967961311,0.0825890004634857,0.0825890004634857,19510400,-0.0022320002317427895,0.08729285853249681,0.08896685817411963
1981-09-16,0.0814730003476142,0.0814730003476142,0.0809149965643882,0.0809149965643882,19353600,-0.0016740038990974981,0.08585785755089347,0.0886878578790596
1981-09-17,0.0792410001158714,0.0792410001158714,0.0786829963326454,0.0786829963326454,19376000,-0.0022320002317428034,0.08450257139546526,0.08820957211511471
1981-09-18,0.0792410001158714,0.0797989964485168,0.0792410001158714,0.0792410001158714,26320000,0.0005580037832259993,0.08322700006621221,0.08745221474340979
1981-09-21,0.0797989964485168,0.0803570002317428,0.0797989964485168,0.0797989964485168,49033600,0.0005579963326454024,0.08195142767259048,0.08673471425260812
1981-09-22,0.0758929997682571,0.0758929997682571,0.0753350034356117,0.0753350034356117,47420800,-0.004463993012905107,0.08019757057939254,0.08529978618025776
1981-09-23,0.0747769996523857,0.0747769996523857,0.0736609995365142,0.0736609995365142,28201600,-0.0016740038990974981,0.07860328469957621,0.0836257146937506
1981-09-24,0.0736609995365142,0.0736609995365142,0.0731030032038688,0.0731030032038688,18300800,-0.0005579963326454024,0.07724814223391664,0.08227050038320673
1981-09-25,0.0647320002317428,0.0647320002317428,0.0636160001158714,0.0636160001158714,34608000,-0.009487003087997395,0.07477685702698567,0.08031735728893956
1981-09-28,0.0641739964485168,0.0647320002317428,0.0641739964485168,0.0641739964485168,91728000,0.0005579963326454024,0.07270414275782444,0.07860335707664486
1981-09-29,0.0675219967961311,0.0680800005793571,0.0675219967961311,0.0675219967961311,94684800,0.003348000347614302,0.07102999942643297,0.07712849974632259
